ENST00000597896,0.6711
ENST00000479632,0.6023
ENST00000560738,0.4595
ENST00000591386,0.4704
ENST00000441553,0.5067
ENST00000283365,0.4367
ENST00000504234,0.6838
ENST00000411419,0.5378
ENST00000374736,0.4545
ENST00000263433,0.6703
ENST00000584347,0.6133
ENST00000455008,0.5937
ENST00000519895,0.3897
ENST00000531439,0.5617
ENST00000329197,0.6156
ENST00000394547,0.5792
ENST00000355504,0.3361
ENST00000382407,0.4329
ENST00000413509,0.4855
ENST00000354177,0.5985
ENST00000421201,0.64
ENST00000392455,0.3884
ENST00000545125,0.6634
ENST00000446859,0.4121
ENST00000335185,0.3292
ENST00000356033,0.5181
ENST00000532448,0.5891
ENST00000578689,0.7379
ENST00000612395,0.6605
ENST00000532681,0.6144
ENST00000556285,0.5414
ENST00000566566,0.4747
ENST00000613078,0.4242
ENST00000336915,0.4915
ENST00000567730,0.472
ENST00000424155,0.4494
ENST00000329365,0.5369
ENST00000320301,0.4241
ENST00000311459,0.4038
ENST00000406941,0.5317
ENST00000602003,0.6195
ENST00000575208,0.5841
ENST00000572548,0.6294
ENST00000454186,0.524
ENST00000584613,0.5681
ENST00000361726,0.5797
ENST00000553192,0.4493
ENST00000594395,0.4031
ENST00000457077,0.6516
ENST00000339673,0.4478
ENST00000507527,0.5804
ENST00000302463,0.4891
ENST00000399390,0.5745
ENST00000619292,0.5195
ENST00000583216,0.5645
ENST00000554507,0.3714
ENST00000503851,0.4477
ENST00000395889,0.4102
ENST00000343053,0.6442
ENST00000484952,0.5187
ENST00000424393,0.5546
ENST00000506855,0.5406
ENST00000377245,0.5229
ENST00000627441,0.5214
ENST00000350501,0.5465
ENST00000586305,0.5871
ENST00000360851,0.4646
ENST00000447128,0.4986
ENST00000565163,0.6845
ENST00000447941,0.4932
ENST00000561648,0.5469
ENST00000369073,0.4925
ENST00000374283,0.3594
ENST00000346691,0.5548
ENST00000360215,0.5233
ENST00000543963,0.6777
ENST00000551641,0.3785
ENST00000379263,0.4199
ENST00000506557,0.4695
ENST00000254072,0.5073
ENST00000289753,0.6804
ENST00000451331,0.4387
ENST00000395844,0.4932
ENST00000545312,0.4363
ENST00000437370,0.4585
ENST00000421369,0.4481
ENST00000468826,0.3823
ENST00000424398,0.6571
ENST00000538145,0.6061
ENST00000595570,0.6106
ENST00000341550,0.5056
ENST00000368209,0.5352
ENST00000372080,0.6439
ENST00000576098,0.4565
ENST00000558861,0.4328
ENST00000589340,0.632
ENST00000435928,0.5349
ENST00000495038,0.4447
ENST00000597298,0.5882
ENST00000582937,0.4344
ENST00000530656,0.5632
ENST00000397077,0.5225
ENST00000544425,0.6468
ENST00000549213,0.5642
ENST00000579004,0.5836
ENST00000340970,0.5806
ENST00000376840,0.5316
ENST00000523221,0.5484
ENST00000427365,0.6068
ENST00000521489,0.5432
ENST00000417919,0.4575
ENST00000371732,0.6415
ENST00000341885,0.4583
ENST00000528677,0.6487
ENST00000528241,0.4504
ENST00000359462,0.5176
ENST00000379510,0.3976
ENST00000293190,0.6578
ENST00000556916,0.4176
ENST00000433535,0.6027
ENST00000409519,0.39
ENST00000318991,0.4084
ENST00000269228,0.503
ENST00000593005,0.6516
ENST00000592099,0.6093
ENST00000554188,0.5272
ENST00000412352,0.4718
ENST00000617928,0.4761
ENST00000398838,0.646
ENST00000615966,0.5407
ENST00000503258,0.4455
ENST00000475228,0.6704
ENST00000502694,0.4381
ENST00000312153,0.4771
ENST00000360039,0.5711
ENST00000583445,0.5084
ENST00000044462,0.4212
ENST00000326085,0.5606
ENST00000456197,0.5323
ENST00000617907,0.5509
ENST00000296521,0.386
ENST00000448552,0.5532
ENST00000551173,0.5685
ENST00000547522,0.5891
ENST00000580504,0.5043
ENST00000427899,0.636
ENST00000441037,0.5017
ENST00000548556,0.5867
ENST00000628507,0.7006
ENST00000345436,0.4571
ENST00000570845,0.6209
ENST00000402676,0.463
ENST00000400058,0.5238
ENST00000560491,0.4483
ENST00000315204,0.4237
ENST00000537829,0.5343
ENST00000422127,0.6454
ENST00000521366,0.3226
ENST00000552401,0.3851
ENST00000356842,0.5196
ENST00000611614,0.5154
ENST00000371315,0.4248
ENST00000589480,0.5137
ENST00000429434,0.401
ENST00000590449,0.5282
ENST00000372032,0.6068
ENST00000610455,0.587
ENST00000392127,0.381
ENST00000312541,0.5007
ENST00000392081,0.5873
ENST00000536490,0.6258
ENST00000544369,0.5928
ENST00000452319,0.6085
ENST00000393600,0.5991
ENST00000468747,0.4341
ENST00000233047,0.502
ENST00000258098,0.605
ENST00000468957,0.5007
ENST00000341396,0.6275
ENST00000396112,0.5759
ENST00000408900,0.4171
ENST00000374293,0.4447
ENST00000518630,0.4886
ENST00000543365,0.6533
ENST00000356810,0.578
ENST00000426415,0.6491
ENST00000369849,0.5076
ENST00000565858,0.5824
ENST00000356362,0.419
ENST00000445170,0.4663
ENST00000393795,0.4958
ENST00000544249,0.4894
ENST00000623137,0.4912
ENST00000422900,0.437
ENST00000559139,0.662
ENST00000545993,0.4755
ENST00000527271,0.5326
ENST00000219837,0.4902
ENST00000309263,0.5267
ENST00000457450,0.5319
ENST00000316459,0.4153
ENST00000437617,0.5192
ENST00000377332,0.4624
ENST00000465644,0.6042
ENST00000370192,0.4066
ENST00000593767,0.62
ENST00000393147,0.4572
ENST00000354599,0.4077
ENST00000396137,0.426
ENST00000424307,0.3521
ENST00000406509,0.4734
ENST00000611844,0.6169
ENST00000266079,0.5703
ENST00000502586,0.4338
ENST00000565874,0.5643
ENST00000567460,0.5227
ENST00000504764,0.4193
ENST00000325468,0.6297
ENST00000457269,0.6418
ENST00000422748,0.4705
ENST00000563579,0.419
ENST00000597036,0.6464
ENST00000337303,0.433
ENST00000426717,0.4292
ENST00000503552,0.6344
ENST00000377254,0.584
ENST00000610535,0.5873
ENST00000422361,0.4878
ENST00000530063,0.6227
ENST00000266497,0.3869
ENST00000422951,0.5277
ENST00000323662,0.6293
ENST00000272286,0.5568
ENST00000407971,0.4169
ENST00000428155,0.6699
ENST00000357560,0.6055
ENST00000592051,0.5602
ENST00000533689,0.6241
ENST00000538315,0.4029
ENST00000579324,0.5164
ENST00000329251,0.5483
ENST00000373347,0.6758
ENST00000314980,0.6708
ENST00000314644,0.425
ENST00000394795,0.3883
ENST00000541522,0.4928
ENST00000359365,0.6011
ENST00000406272,0.5137
ENST00000626819,0.3333
ENST00000433688,0.626
ENST00000446044,0.5683
ENST00000415365,0.4826
ENST00000400345,0.4988
ENST00000377697,0.5183
ENST00000561615,0.618
ENST00000453057,0.5856
ENST00000324593,0.4636
ENST00000398530,0.5661
ENST00000617291,0.5949
ENST00000393313,0.3793
ENST00000402312,0.5566
ENST00000507875,0.433
ENST00000398960,0.462
ENST00000472248,0.6476
ENST00000593014,0.4679
ENST00000527699,0.6117
ENST00000296875,0.4549
ENST00000451761,0.6166
ENST00000419843,0.695
ENST00000427721,0.6489
ENST00000375771,0.5798
ENST00000445328,0.495
ENST00000319760,0.4156
ENST00000554789,0.5586
ENST00000617459,0.6012
ENST00000477947,0.3576
ENST00000337080,0.6861
ENST00000313472,0.4271
ENST00000367330,0.5891
ENST00000369442,0.4031
ENST00000571941,0.5905
ENST00000457650,0.6742
ENST00000468796,0.6074
ENST00000509617,0.5561
ENST00000403205,0.4932
ENST00000377067,0.4649
ENST00000310532,0.5208
ENST00000273261,0.5471
ENST00000428097,0.5548
ENST00000389912,0.3984
ENST00000221307,0.4543
ENST00000535266,0.5347
ENST00000520529,0.5579
ENST00000416713,0.5084
ENST00000525509,0.569
ENST00000497547,0.6066
ENST00000549165,0.4316
ENST00000393438,0.4898
ENST00000585918,0.628
ENST00000441368,0.4863
ENST00000603188,0.5835
ENST00000540591,0.5292
ENST00000358792,0.6433
ENST00000314070,0.3834
ENST00000381901,0.3741
ENST00000323571,0.4845
ENST00000543085,0.6456
ENST00000612830,0.6251
ENST00000392589,0.4637
ENST00000621663,0.446
ENST00000611105,0.571
ENST00000586123,0.6742
ENST00000367805,0.3986
ENST00000369111,0.521
ENST00000374830,0.6317
ENST00000539072,0.3828
ENST00000347055,0.3776
ENST00000546600,0.4233
ENST00000382489,0.5538
ENST00000537164,0.5682
ENST00000423423,0.513
ENST00000367229,0.5557
ENST00000489855,0.4749
ENST00000536056,0.501
ENST00000540482,0.6227
ENST00000422699,0.5467
ENST00000421914,0.491
ENST00000568857,0.5282
ENST00000542315,0.4703
ENST00000300151,0.5068
ENST00000367821,0.5082
ENST00000541144,0.4286
ENST00000527014,0.5741
ENST00000367295,0.4932
ENST00000562833,0.5216
ENST00000540966,0.6618
ENST00000403732,0.5803
ENST00000620970,0.5607
ENST00000441876,0.5693
ENST00000598836,0.5932
ENST00000395771,0.4945
ENST00000373539,0.4866
ENST00000454715,0.5184
ENST00000569351,0.4555
ENST00000394202,0.4519
ENST00000453350,0.5232
ENST00000549393,0.5709
ENST00000628273,0.393
ENST00000374423,0.3816
ENST00000570622,0.5603
ENST00000305105,0.5788
ENST00000629591,0.5735
ENST00000473578,0.4215
ENST00000609374,0.5711
ENST00000530044,0.5002
ENST00000474145,0.5626
ENST00000560996,0.5697
ENST00000587915,0.6148
ENST00000444746,0.3809
ENST00000620004,0.5336
ENST00000331459,0.5048
ENST00000480908,0.5
ENST00000266736,0.4487
ENST00000438731,0.4504
ENST00000391876,0.575
ENST00000565432,0.4057
ENST00000621031,0.5241
ENST00000414605,0.5651
ENST00000435929,0.5924
ENST00000569662,0.6888
ENST00000527934,0.4875
ENST00000582277,0.4286
ENST00000310450,0.4283
ENST00000598744,0.4845
ENST00000548615,0.3653
ENST00000328159,0.467
ENST00000315144,0.5798
ENST00000541030,0.5885
ENST00000428225,0.5852
ENST00000446619,0.6135
ENST00000552368,0.5979
ENST00000530625,0.5561
ENST00000447157,0.5475
ENST00000625485,0.5857
ENST00000381722,0.5066
ENST00000447133,0.3943
ENST00000540585,0.6509
ENST00000544434,0.504
ENST00000403208,0.5443
ENST00000414971,0.5532
ENST00000617591,0.4931
ENST00000240618,0.4288
ENST00000392235,0.5396
ENST00000266508,0.411
ENST00000610538,0.531
ENST00000402238,0.6176
ENST00000413836,0.6237
ENST00000559729,0.5056
ENST00000299952,0.5632
ENST00000602142,0.5618
ENST00000421580,0.4907
ENST00000467348,0.3662
ENST00000262187,0.48
ENST00000455426,0.5207
ENST00000252137,0.5851
ENST00000382383,0.523
ENST00000339020,0.3603
ENST00000442247,0.4373
ENST00000305231,0.3937
ENST00000504299,0.464
ENST00000588354,0.3926
ENST00000373324,0.5963
ENST00000580840,0.3708
ENST00000375854,0.6621
ENST00000475803,0.4774
ENST00000550924,0.5819
ENST00000583023,0.6004
ENST00000262764,0.587
ENST00000375792,0.6108
ENST00000584995,0.599
ENST00000531678,0.3895
ENST00000510175,0.3631
ENST00000372232,0.4285
ENST00000438771,0.4185
ENST00000569765,0.5678
ENST00000521690,0.5974
ENST00000382582,0.5537
ENST00000527911,0.6518
ENST00000423897,0.4552
ENST00000296255,0.5069
ENST00000394216,0.652
ENST00000370621,0.3942
ENST00000223791,0.6142
ENST00000377924,0.6195
ENST00000598774,0.4516
ENST00000271234,0.4015
ENST00000371804,0.4106
ENST00000446258,0.5942
ENST00000339083,0.6347
ENST00000487612,0.5251
ENST00000392441,0.421
ENST00000438020,0.4278
ENST00000510500,0.4267
ENST00000562729,0.4956
ENST00000297574,0.608
ENST00000321998,0.4392
ENST00000489015,0.4506
ENST00000395209,0.5052
ENST00000409398,0.4289
ENST00000613322,0.5611
ENST00000354249,0.678
ENST00000300006,0.5266
ENST00000380785,0.4329
ENST00000596251,0.6653
ENST00000367151,0.4718
ENST00000522901,0.3932
ENST00000615553,0.4362
ENST00000605099,0.5411
ENST00000530250,0.4121
ENST00000419594,0.4881
ENST00000598845,0.4514
ENST00000514712,0.4479
ENST00000467789,0.436
ENST00000618237,0.5332
ENST00000627170,0.4958
ENST00000522238,0.421
ENST00000398686,0.5536
ENST00000563694,0.5873
ENST00000440254,0.5975
ENST00000474874,0.5637
ENST00000426075,0.4472
ENST00000514952,0.3977
ENST00000550656,0.5771
ENST00000609977,0.5801
ENST00000555308,0.542
ENST00000562046,0.4308
ENST00000593956,0.6107
ENST00000410113,0.522
ENST00000611699,0.5903
ENST00000389131,0.5824
ENST00000301175,0.6142
ENST00000424964,0.5317
ENST00000435205,0.4934
ENST00000416286,0.6131
ENST00000529272,0.6407
ENST00000598111,0.5841
ENST00000348332,0.4357
ENST00000613662,0.3592
ENST00000396044,0.4797
ENST00000545197,0.3749
ENST00000408967,0.3449
ENST00000592048,0.5082
ENST00000587458,0.6157
ENST00000427363,0.6508
ENST00000528647,0.5155
ENST00000411762,0.4542
ENST00000415745,0.3926
ENST00000400634,0.6648
ENST00000534222,0.6318
ENST00000559930,0.5015
ENST00000569729,0.3571
ENST00000463739,0.6563
ENST00000625267,0.4495
ENST00000421683,0.4245
ENST00000622596,0.5928
ENST00000613677,0.5233
ENST00000615522,0.7016
ENST00000528076,0.5694
ENST00000539325,0.6836
ENST00000348624,0.6532
ENST00000304527,0.417
ENST00000575617,0.5835
ENST00000536876,0.6556
ENST00000431078,0.4956
ENST00000296214,0.4223
ENST00000398637,0.4128
ENST00000456817,0.4217
ENST00000523036,0.4649
ENST00000439428,0.3866
ENST00000563876,0.4123
ENST00000438015,0.4146
ENST00000509154,0.4991
ENST00000322716,0.3852
ENST00000392225,0.632
ENST00000456859,0.4932
ENST00000442028,0.6162
ENST00000378553,0.538
ENST00000586933,0.4851
ENST00000627737,0.4706
ENST00000413604,0.5804
ENST00000423958,0.4957
ENST00000302995,0.6351
ENST00000369687,0.4395
ENST00000547818,0.5896
ENST00000287380,0.4012
ENST00000370952,0.3509
ENST00000597715,0.6256
ENST00000419106,0.501
ENST00000411896,0.631
ENST00000433039,0.6326
ENST00000368848,0.5038
ENST00000340026,0.5203
ENST00000617742,0.7328
ENST00000353660,0.6416
ENST00000279873,0.4423
ENST00000496529,0.6522
ENST00000379470,0.5489
ENST00000522165,0.6448
ENST00000615223,0.5828
ENST00000393586,0.5985
ENST00000409086,0.3756
ENST00000614211,0.5695
ENST00000627872,0.4968
ENST00000383812,0.6414
ENST00000619374,0.4424
ENST00000512919,0.5577
ENST00000510313,0.3707
ENST00000498271,0.5819
ENST00000629659,0.5356
ENST00000507668,0.4495
ENST00000257068,0.5936
ENST00000273398,0.4058
ENST00000410091,0.4747
ENST00000427402,0.4682
ENST00000458504,0.368
ENST00000403747,0.5283
ENST00000555523,0.5735
ENST00000544835,0.661
ENST00000616258,0.429
ENST00000360488,0.4396
ENST00000471858,0.3536
ENST00000590784,0.5633
ENST00000438389,0.6284
ENST00000355528,0.541
ENST00000221086,0.416
ENST00000420993,0.6205
ENST00000314222,0.6314
ENST00000397154,0.4342
ENST00000381458,0.5511
ENST00000356634,0.5117
ENST00000441198,0.6328
ENST00000391814,0.6906
ENST00000354321,0.6355
ENST00000452660,0.4684
ENST00000600572,0.4867
ENST00000600984,0.6333
ENST00000617794,0.5755
ENST00000455858,0.5004
ENST00000300069,0.5782
ENST00000590264,0.5824
ENST00000422167,0.547
ENST00000399396,0.3771
ENST00000414351,0.6412
ENST00000392585,0.5906
ENST00000262888,0.6129
ENST00000588764,0.6661
ENST00000390666,0.5238
ENST00000423850,0.5608
ENST00000368219,0.5424
ENST00000541586,0.6166
ENST00000361272,0.3566
ENST00000586914,0.4844
ENST00000314728,0.5438
ENST00000584284,0.6655
ENST00000253055,0.6842
ENST00000403754,0.6063
ENST00000393250,0.434
ENST00000620447,0.4284
ENST00000610591,0.5314
ENST00000565067,0.5594
ENST00000623202,0.3981
ENST00000330212,0.468
ENST00000575051,0.5361
ENST00000348259,0.6384
ENST00000578658,0.3943
ENST00000286096,0.5739
ENST00000555936,0.4359
ENST00000356432,0.6564
ENST00000335877,0.4746
ENST00000587256,0.6507
ENST00000467714,0.5475
ENST00000480143,0.5156
ENST00000400111,0.484
ENST00000409510,0.4603
ENST00000372244,0.5754
ENST00000622082,0.3689
ENST00000490337,0.409
ENST00000293761,0.5473
ENST00000310917,0.5391
ENST00000434862,0.5105
ENST00000627374,0.4857
ENST00000551442,0.5273
ENST00000612117,0.456
ENST00000590857,0.547
ENST00000550784,0.3767
ENST00000438785,0.6032
ENST00000528438,0.5576
ENST00000613547,0.5289
ENST00000397545,0.568
ENST00000264926,0.4139
ENST00000559048,0.6138
ENST00000566113,0.614
ENST00000380666,0.5045
ENST00000479817,0.5503
ENST00000376302,0.3661
ENST00000478654,0.4485
ENST00000629610,0.6028
ENST00000614298,0.5271
ENST00000409885,0.4077
ENST00000416750,0.4897
ENST00000414376,0.6731
ENST00000412035,0.5362
ENST00000374793,0.3742
ENST00000444589,0.5167
ENST00000397802,0.4965
ENST00000552522,0.5289
ENST00000523293,0.5958
ENST00000503567,0.5556
ENST00000306085,0.5352
ENST00000402984,0.614
ENST00000425457,0.5404
ENST00000616680,0.5345
ENST00000450075,0.6063
ENST00000164024,0.6142
ENST00000615253,0.6495
ENST00000618123,0.391
ENST00000368605,0.5488
ENST00000610186,0.5173
ENST00000432569,0.4614
ENST00000611972,0.5407
ENST00000318348,0.5
ENST00000594526,0.4965
ENST00000327483,0.6028
ENST00000569443,0.6823
ENST00000566926,0.5619
ENST00000411654,0.5909
ENST00000354897,0.5177
ENST00000427180,0.5986
ENST00000282728,0.4684
ENST00000613224,0.4888
ENST00000356983,0.6029
ENST00000321429,0.5899
ENST00000295755,0.5059
ENST00000371802,0.4832
ENST00000409562,0.4419
ENST00000331595,0.6116
ENST00000443427,0.4658
ENST00000334047,0.4368
ENST00000629384,0.5993
ENST00000394722,0.488
ENST00000443408,0.438
ENST00000547410,0.5664
ENST00000368661,0.6307
ENST00000619721,0.6257
ENST00000532737,0.5603
ENST00000530143,0.6075
ENST00000610330,0.5158
ENST00000550447,0.5516
ENST00000306011,0.5235
ENST00000544054,0.3959
ENST00000545942,0.5664
ENST00000427255,0.5582
ENST00000507429,0.3347
ENST00000355105,0.4355
ENST00000256108,0.3643
ENST00000441879,0.5456
ENST00000377075,0.5552
ENST00000574538,0.407
ENST00000533063,0.6383
ENST00000604555,0.4663
ENST00000378312,0.4793
ENST00000450933,0.5442
ENST00000336169,0.455
ENST00000522858,0.4199
ENST00000508681,0.4548
ENST00000356476,0.6229
ENST00000551779,0.4774
ENST00000416797,0.5627
ENST00000366534,0.3771
ENST00000389586,0.4271
ENST00000376200,0.4343
ENST00000586426,0.4778
ENST00000422131,0.5816
ENST00000604621,0.5328
ENST00000533725,0.5731
ENST00000382968,0.4304
ENST00000537121,0.5081
ENST00000373100,0.5285
ENST00000446703,0.4307
ENST00000473378,0.4975
ENST00000596123,0.631
ENST00000546619,0.5574
ENST00000517764,0.4738
ENST00000509987,0.4025
ENST00000446514,0.4834
ENST00000447608,0.3866
ENST00000577390,0.3963
ENST00000223609,0.4175
ENST00000406856,0.6296
ENST00000296518,0.3927
ENST00000585111,0.6051
ENST00000393274,0.4084
ENST00000436936,0.5793
ENST00000284767,0.482
ENST00000375944,0.4108
ENST00000375799,0.6257
ENST00000629994,0.6053
ENST00000484657,0.5487
ENST00000439475,0.5717
ENST00000547219,0.4812
ENST00000568426,0.4738
ENST00000448278,0.5818
ENST00000158771,0.3944
ENST00000368721,0.4073
ENST00000463745,0.4005
ENST00000396594,0.4485
ENST00000397016,0.5839
ENST00000613899,0.4362
ENST00000360271,0.6054
ENST00000541323,0.5218
ENST00000527685,0.6623
ENST00000485079,0.5033
ENST00000378604,0.58
ENST00000283025,0.572
ENST00000557806,0.6283
ENST00000452300,0.5484
ENST00000468050,0.56
ENST00000446105,0.5297
ENST00000409283,0.4307
ENST00000291568,0.5238
ENST00000525388,0.436
ENST00000451437,0.4198
ENST00000397996,0.4357
ENST00000626396,0.4834
ENST00000400169,0.3882
ENST00000377365,0.4808
ENST00000429344,0.6523
ENST00000291539,0.5301
ENST00000439430,0.4544
ENST00000327141,0.6636
ENST00000418476,0.5919
ENST00000612078,0.5723
ENST00000323347,0.5623
ENST00000539503,0.5337
ENST00000455990,0.5125
ENST00000407038,0.5584
ENST00000442556,0.5244
ENST00000452171,0.5609
ENST00000419855,0.5672
ENST00000547166,0.5641
ENST00000514182,0.5843
ENST00000359671,0.4993
ENST00000611629,0.4982
ENST00000588907,0.6033
